,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
10,V,103001.0,TTWK000529018,70,11825981170_101419062961,15.0,11825981170,TTWK000529018,GINTWK0002203280006,Counted,11825981170_101419062961,77Milano蜜蘭諾經典系列-千層鬆塔/醇黑鬆塔/楓糖葡萄鬆塔/黑巧酥/杏仁鬆塔 現貨 蝦皮直送 (部分即期):杏仁鬆塔(12入),15.0,正常,15.0,NO,sp99007@shopee.com,2022-03-28 09:17:39,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
11,V,103001.0,TTWK000522040,95,8789541295_27217424014,12.0,8789541295,TTWK000522040,GINTWK0002203280010,Counted,8789541295_27217424014,美味大師 香蘭咖椰麵包醬220g 現貨 蝦皮直送:香蘭咖椰麵包醬220g,12.0,正常,12.0,NO,sp2771@shopee.com,2022-03-28 09:15:50,746374,TW_美味大師股份有限公司(Consignment),詳情質檢,詳情質檢,
12,V,103001.0,TTWK000492830,70,11825981170_101419062959,15.0,11825981170,TTWK000492830,GINTWK0002203280007,Counted,11825981170_101419062959,77Milano蜜蘭諾經典系列-千層鬆塔/醇黑鬆塔/楓糖葡萄鬆塔/黑巧酥/杏仁鬆塔 現貨 蝦皮直送 (部分即期):楓糖葡萄鬆塔(12入),15.0,正常,15.0,NO,sp99007@shopee.com,2022-03-28 09:15:36,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
13,V,103001.0,TTWK000529019,01,10025898601_111416817686,12.0,10025898601,TTWK000529019,GINTWK0002203280009,Counted,10025898601_111416817686,美味大師SAN REMO義大利麵 (快煮直麵/千層麵/蔬菜螺絲麵/尖管麵/天使細麵/寬麵) 蝦皮 24h 現貨 蝦皮直送:快煮千層麵(大片)250g,12.0,正常,12.0,NO,sp2771@shopee.com,2022-03-28 09:14:02,746374,TW_美味大師股份有限公司(Consignment),詳情質檢,詳情質檢,
14,V,103001.0,TTWK000522039,70,11825981170_101419062958,15.0,11825981170,TTWK000522039,GINTWK0002203280008,Counted,11825981170_101419062958,77Milano蜜蘭諾經典系列-千層鬆塔/醇黑鬆塔/楓糖葡萄鬆塔/黑巧酥/杏仁鬆塔 現貨 蝦皮直送 (部分即期):醇黑鬆塔(12入),15.0,正常,15.0,NO,sp99007@shopee.com,2022-03-28 09:13:49,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
15,V,103001.0,TTWK000522041,86,11825981086_56923855493,24.0,11825981086,TTWK000522041,GINTWK0002203280027,Counted,11825981086_56923855493,本味誠現 牛奶餅 120g(12入)/60g(6入) 現貨 蝦皮直送:120g(12入),24.0,正常,24.0,NO,sp1344@shopee.com,2022-03-28 09:12:53,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
16,V,103001.0,TTWK000499087,59,14858651159_152796529993,12.0,14858651159,TTWK000499087,GINTWK0002203220612,Counted,14858651159_152796529993,【EAU淨耀】3in1運動潔浴露 薰衣草/白麝香/海鹽鼠尾草 300ml(沐浴露) 兩入組 現貨 蝦皮直送:白麝香,12.0,正常,12.0,NO,sp2688@shopee.com,2022-03-28 09:36:13,2924118,TW_承詠生技股份有限公司(Consignment),詳情質檢,,
17,V,103001.0,TTWK000522045,83,11525900683_94169601750,24.0,11525900683,TTWK000522045,GINTWK0002203280042,Counted,11525900683_94169601750,澄朗 優特寧-殺蟲劑(500ml) 蝦皮直送 現貨:500ml/瓶,24.0,正常,24.0,NO,sp2771@shopee.com,2022-03-28 09:36:02,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
18,V,103001.0,TTWK000499086,59,14858651159_152796529992,12.0,14858651159,TTWK000499086,GINTWK0002203220611,Counted,14858651159_152796529992,【EAU淨耀】3in1運動潔浴露 薰衣草/白麝香/海鹽鼠尾草 300ml(沐浴露) 兩入組 現貨 蝦皮直送:薰衣草,12.0,正常,12.0,NO,sp2688@shopee.com,2022-03-28 09:35:05,2924118,TW_承詠生技股份有限公司(Consignment),詳情質檢,詳情質檢,
19,V,103001.0,TTWK000522043,52,11625900352_101416724477,40.0,11625900352,TTWK000522043,GINTWK0002203280033,Counted,11625900352_101416724477,福來朗 除果蠅餌劑(50ml) 蝦皮直送 現貨:50ml/盒,40.0,正常,40.0,NO,sp2948@shopee.com,2022-03-28 09:35:03,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
20,V,103001.0,TTWK000522044,80,11525900680_94169601747,36.0,11525900680,TTWK000522044,GINTWK0002203280025,Counted,11525900680_94169601747,澄朗 剋蟲寧-殺蟲劑(700ml) 蝦皮直送 現貨:700ml/瓶,36.0,正常,36.0,NO,sp99007@shopee.com,2022-03-28 09:32:47,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
21,V,103001.0,TTWK000529027,44,11325896544_94169601753,48.0,11325896544,TTWK000529027,GINTWK0002203280032,Counted,11325896544_94169601753,澄朗 蟻連絕-白蟻藥(500ml) 蝦皮直送 現貨:500ml/瓶,48.0,正常,48.0,NO,sp2311@shopee.com,2022-03-28 09:32:27,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
22,V,103001.0,TTWK000529032,32,11325896532_84169601781,48.0,11325896532,TTWK000529032,GINTWK0002203280030,Counted,11325896532_84169601781,澄朗 香茅油(500ml) 蝦皮直送 現貨:500ml/瓶,48.0,正常,48.0,NO,sp2311@shopee.com,2022-03-28 09:29:33,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
23,V,103001.0,TTWK000529033,45,11325896545_94169601754,40.0,11325896545,TTWK000529033,GINTWK0002203280020,Counted,11325896545_94169601754,澄朗 隨蟻去-專治琉璃蟻 螞蟻藥(200ml) 蝦皮直送 現貨:200ml/瓶,40.0,正常,40.0,NO,sp2771@shopee.com,2022-03-28 09:41:30,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,,
24,V,103001.0,TTWK000529021,54,10525960954_94170730989,60.0,10525960954,TTWK000529021,GINTWK0002203280018,Counted,10525960954_94170730989,77新貴派 新貴派 mini巧克力花生 294g 現貨 蝦皮直送:mini 巧克力花生(294g),60.0,正常,60.0,NO,sp1344@shopee.com,2022-03-28 09:40:05,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
25,V,103001.0,TTWK000529030,94,11525900694_94169601802,42.0,11525900694,TTWK000529030,GINTWK0002203280035,Counting,11525900694_94169601802,澄朗 大百殺-殺蟲粉劑(250g) 蝦皮直送 現貨:250g/盒,0.0,正常,0.0,NO,sp2948@shopee.com,2022-03-28 09:40:00,818972,TW_澄朗興業有限公司(Consignment),詳情計數,詳情計數,
26,V,103001.0,TTWK000499088,59,14858651159_152796529994,12.0,14858651159,TTWK000499088,GINTWK0002203220613,Checking,14858651159_152796529994,【EAU淨耀】3in1運動潔浴露 薰衣草/白麝香/海鹽鼠尾草 300ml(沐浴露) 兩入組 現貨 蝦皮直送:海鹽鼠尾草,12.0,正常,12.0,NO,sp2688@shopee.com,2022-03-28 09:39:47,2924118,TW_承詠生技股份有限公司(Consignment),詳情質檢,詳情質檢,
27,V,103001.0,TTWK000522046,31,11325896531_84169601780,48.0,11325896531,TTWK000522046,GINTWK0002203280041,Counted,11325896531_84169601780,澄朗 蟻斯拉-螞蟻藥(80g) 蝦皮直送 現貨:80g/瓶(停產),48.0,正常,48.0,NO,sp2771@shopee.com,2022-03-28 09:39:10,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
28,V,103001.0,TTWK000529025,96,11525900696_94169601804,48.0,11525900696,TTWK000529025,GINTWK0002203280026,Counted,11525900696_94169601804,福來朗 白蟻噴霧(500ml) 蝦皮直送 現貨:500ml/瓶,48.0,正常,48.0,NO,sp99007@shopee.com,2022-03-28 09:38:38,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
29,V,103001.0,TTWK000492833,96,11525900696_94169601804,24.0,11525900696,TTWK000492833,GINTWK0002203280026,Counted,11525900696_94169601804,福來朗 白蟻噴霧(500ml) 蝦皮直送 現貨:500ml/瓶,24.0,正常,24.0,NO,sp99007@shopee.com,2022-03-28 09:38:18,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
30,V,103001.0,TTWK000529035,78,11525900678_94169601743,25.0,11525900678,TTWK000529035,GINTWK0002203280037,Counting,11525900678_94169601743,澄朗 愛快-殺蟲粉劑(1KG) 蝦皮直送 現貨:1KG/包,0.0,正常,0.0,NO,sp99007@shopee.com,2022-03-28 09:44:46,818972,TW_澄朗興業有限公司(Consignment),詳情計數,,
31,V,103001.0,TTWK000529026,34,11325896534_84169601785,60.0,11325896534,TTWK000529026,GINTWK0002203280031,Counted,11325896534_84169601785,澄朗 美洲豹-誘殺餌劑 火蟻藥(1KG) 蝦皮直送 現貨:1KG/包,60.0,正常,60.0,NO,sp2311@shopee.com,2022-03-28 09:43:17,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
32,V,103001.0,TTWK000502625,94,11525900694_94169601802,3.0,11525900694,TTWK000502625,GINTWK0002203280035,Counted,11525900694_94169601802,澄朗 大百殺-殺蟲粉劑(250g) 蝦皮直送 現貨:250g/盒,3.0,Exception,3.0,NO,sp2948@shopee.com,2022-03-28 09:42:44,818972,TW_澄朗興業有限公司(Consignment),詳情,詳情,
33,V,103001.0,TTWK000522047,97,11525900697_94169601805,48.0,11525900697,TTWK000522047,GINTWK0002203280036,Counted,11525900697_94169601805,福來朗 老鼠毒餌(10gX10入) 蝦皮直送 現貨:10gX10入/包,48.0,正常,48.0,NO,sp99007@shopee.com,2022-03-28 09:50:02,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,,
34,V,103001.0,TTWK000529034,43,11325896543_84169601796,80.0,11325896543,TTWK000529034,GINTWK0002203280019,Counted,11325896543_84169601796,澄朗 淨滅鼠-老鼠藥(1000ml) 蝦皮直送 現貨:1000ml/瓶,80.0,正常,80.0,NO,sp2771@shopee.com,2022-03-28 09:47:35,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
35,V,103001.0,TTWK000529036,92,11525900692_94169601800,40.0,11525900692,TTWK000529036,GINTWK0002203280043,Counted,11525900692_94169601800,澄朗 奶糊鼠靈-老鼠藥(1kg) 蝦皮直送 現貨:1kg/包,40.0,正常,40.0,NO,sp3341@shopee.com,2022-03-28 09:47:28,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢,
36,V,103001.0,TTWK000522048,80,8989172680_171053429094,45.0,8989172680,TTWK000522048,GINTWK0002203280039,Counted,8989172680_171053429094,"ETUDE 膜幻濾鏡透感唇霧 官方旗艦店:#10微釀櫻桃,眼唇卸妝50ml",45.0,正常,45.0,NO,sp2948@shopee.com,2022-03-28 09:57:00,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,,
37,V,103001.0,TTWK000529037,81,11525900681_102846240805,80.0,11525900681,TTWK000529037,GINTWK0002203280044,Counted,11525900681_102846240805,澄朗 滅鼠王-老鼠藥(1.5公斤) 蝦皮直送 現貨:1.5公斤/包,80.0,正常,80.0,NO,sp3341@shopee.com,2022-03-28 10:04:12,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,,
38,V,103001.0,TTWK000529039,85,11425981285_56923855017,120.0,11425981285,TTWK000529039,GINTWK0002203280004,Counted,11425981285_56923855017,77 新貴派巧克力 盒裝 花生/藍莓/草莓/抹茶/乳酸/提拉米蘇/檸檬 經典美味 現貨 蝦皮直送 (部分即期):花生口味,120.0,正常,120.0,NO,sp99007@shopee.com,2022-03-28 10:03:44,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,詳情質檢,
39,V,103001.0,TTWK000522049,80,8989172680_171053429097,65.0,8989172680,TTWK000522049,GINTWK0002203280040,Counted,8989172680_171053429097,"ETUDE 膜幻濾鏡透感唇霧 官方旗艦店:#11玫瑰捲心,眼唇卸妝50ml",65.0,正常,65.0,NO,sp2948@shopee.com,2022-03-28 10:03:36,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,詳情質檢,
40,V,103001.0,TTWK000492834,85,11425981285_56923855020,48.0,11425981285,TTWK000492834,GINTWK0002203280005,Counted,11425981285_56923855020,77 新貴派巧克力 盒裝 花生/藍莓/草莓/抹茶/乳酸/提拉米蘇/檸檬 經典美味 現貨 蝦皮直送 (部分即期):濃郁抹茶,48.0,正常,48.0,NO,sp99007@shopee.com,2022-03-28 10:10:25,744946,TW_宏亞食品股份有限公司(Consignment),詳情質檢,,
41,V,103001.0,TTWK000522051,21,17026642821_143174989190,6.0,17026642821,TTWK000522051,GINTWK0002203280054,Counted,17026642821_143174989190,日本甘樂 Marosh軟糖 哈密瓜汽水 盒裝6入 多入組 軟糖 季節限定 日本 水果 哈密瓜 汽水 現貨 蝦皮直送:Marosh軟糖哈密瓜汽水(6入/盒),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:12:21,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
42,V,103001.0,TTWK000522056,00,17421985100_153020072331,8.0,17421985100,TTWK000522056,GINTWK0002203280060,Counted,17421985100_153020072331,明治 Meiji 日本明治 洋洋棒餅乾 巧克力/草莓 10入/盒 多入組 沾醬餅乾 巧克力 餅乾 零食 現貨 蝦皮直送:草莓(10入/組),8.0,正常,8.0,NO,sp99007@shopee.com,2022-03-28 10:14:35,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
43,V,103001.0,TTWK000522052,70,16126642770_171054317260,6.0,16126642770,TTWK000522052,GINTWK0002203280056,Counted,16126642770_171054317260,日本甘樂 鮮果實軟糖 Premium 愛媛產溫州蜜柑/山梨產白桃 6入/盒 水果 軟糖 季節限定 現貨 蝦皮直送:愛媛產溫州蜜柑口味(6入/盒),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:14:25,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
44,V,103001.0,TTWK000522053,58,11825870158_111415646104,20.0,11825870158,TTWK000522053,GINTWK0002203280055,Counted,11825870158_111415646104,瑞士 瑞士蓮 極醇 巧克力片 70% / 78%/85% / 90% / 99%/100% 現貨 蝦皮直送:85%,20.0,正常,20.0,NO,sp3341@shopee.com,2022-03-28 10:16:44,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
45,V,103001.0,TTWK000522057,00,17421985100_153020072330,8.0,17421985100,TTWK000522057,GINTWK0002203280059,Counted,17421985100_153020072330,明治 Meiji 日本明治 洋洋棒餅乾 巧克力/草莓 10入/盒 多入組 沾醬餅乾 巧克力 餅乾 零食 現貨 蝦皮直送:巧克力(10入/組),8.0,正常,8.0,NO,sp99007@shopee.com,2022-03-28 10:16:19,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
46,V,103001.0,TTWK000502626,80,8989172680_171053429091,90.0,8989172680,TTWK000502626,GINTWK0002203280038,Counted,8989172680_171053429091,"ETUDE 膜幻濾鏡透感唇霧 官方旗艦店:#12紅酒鮭魚,眼唇卸妝50ml",90.0,Exception,90.0,NO,sp2948@shopee.com,2022-03-28 10:15:23,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情,詳情,
47,V,103001.0,TTWK000522050,20,14002159320_113996220758,12.0,14002159320,TTWK000522050,GINTWK0002203280068,Counted,14002159320_113996220758,日本甘樂 Kanro Pure鮮果實軟糖 葡萄/白葡萄/檸檬 盒裝6入 多入組 軟糖 限時贈珍藏罐 蝦皮直送 現貨:白葡萄(6入)&贈珍藏罐,12.0,正常,12.0,NO,sp2948@shopee.com,2022-03-28 10:24:30,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
48,V,103001.0,TTWK000529040,51,13628929951_131291489562,10.0,13628929951,TTWK000529040,GINTWK0002203280053,Counted,13628929951_131291489562,明治 Meiji CACAO 72%夏威夷豆/杏仁 黑巧克力 現貨 蝦皮直送 (部分即期):72%夏威夷豆黑巧克力63g,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-28 10:23:13,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
49,V,103001.0,TTWK000522055,58,11825870158_111415646106,18.0,11825870158,TTWK000522055,GINTWK0002203280052,Counted,11825870158_111415646106,瑞士 瑞士蓮 極醇 巧克力片 70% / 78%/85% / 90% / 99%/100% 現貨 蝦皮直送:99%,18.0,正常,18.0,NO,sp3341@shopee.com,2022-03-28 10:21:17,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
50,V,103001.0,TTWK000529038,49,11825870149_111415646127,12.0,11825870149,TTWK000529038,GINTWK0002203280066,Counted,11825870149_111415646127,瑞士 瑞士蓮 經典 榛果牛奶巧克力/榛果黑巧克力 100g 現貨 蝦皮直送:榛果牛奶巧克力,12.0,正常,12.0,NO,sp2948@shopee.com,2022-03-28 10:20:04,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
51,V,103001.0,TTWK000522054,70,16126642770_171054317261,6.0,16126642770,TTWK000522054,GINTWK0002203280051,Counted,16126642770_171054317261,日本甘樂 鮮果實軟糖 Premium 愛媛產溫州蜜柑/山梨產白桃 6入/盒 水果 軟糖 季節限定 現貨 蝦皮直送:山梨產白桃口味(6入/盒),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:18:26,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
52,V,103001.0,TTWK000529042,75,10425949975_36923612683,60.0,10425949975,TTWK000529042,GINTWK0002203280058,Counted,10425949975_36923612683,日本 明治 meiji CACAO 72% 86%黑巧克力 濃郁口感的大人巧克力 盒裝 現貨 蝦皮直送:86%黑巧克力,60.0,正常,60.0,NO,sp99007@shopee.com,2022-03-28 10:25:39,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
53,V,103001.0,TTWK000522060,64,14365182464_97216070471,6.0,14365182464,TTWK000522060,GINTWK0002203280070,Counted,14365182464_97216070471,貝蘿塔 多元配方貓食罐頭85g 6罐/多入組 鮪魚雞肉/鮪魚濃湯/鯖魚饗宴 鮮魚 海鮮 現貨 現貨 蝦皮直送:鮪魚濃湯X3+鯖魚饗宴X3,6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:29:41,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
54,V,103001.0,TTWK000522058,48,11825870148_101415646264,12.0,11825870148,TTWK000522058,GINTWK0002203280063,Counting,11825870148_101415646264,瑞士 瑞士蓮 經典巧克力 牛奶巧克力/黑巧克力 100g 現貨 蝦皮直送:牛奶巧克力,0.0,正常,0.0,NO,sp2948@shopee.com,2022-03-28 10:35:56,677882,TW_正暉股份有限公司(Consignment),詳情計數,,
55,V,103001.0,TTWK000522062,64,14365182464_97216070472,6.0,14365182464,TTWK000522062,GINTWK0002203280071,Counted,14365182464_97216070472,貝蘿塔 多元配方貓食罐頭85g 6罐/多入組 鮪魚雞肉/鮪魚濃湯/鯖魚饗宴 鮮魚 海鮮 現貨 現貨 蝦皮直送:鮪魚雞肉X3+鯖魚饗宴X3,6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:35:16,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
56,V,103001.0,TTWK000492837,67,11125866267_111415646165,60.0,11125866267,TTWK000492837,GINTWK0002203280062,Counted,11125866267_111415646165,日本 明治 meiji CACAO 黑巧克力(盒裝) 現貨 蝦皮直送:86%黑巧克力(盒裝)70g,60.0,正常,60.0,NO,sp99007@shopee.com,2022-03-28 10:35:00,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
57,V,103001.0,TTWK000522061,64,14365182464_97216070473,6.0,14365182464,TTWK000522061,GINTWK0002203280072,Counted,14365182464_97216070473,貝蘿塔 多元配方貓食罐頭85g 6罐/多入組 鮪魚雞肉/鮪魚濃湯/鯖魚饗宴 鮮魚 海鮮 現貨 現貨 蝦皮直送:鮪魚濃湯X2+鮪魚雞肉X2+鯖魚饗宴X2,6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:33:37,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
58,V,103001.0,TTWK000522063,64,14365182464_97216070470,6.0,14365182464,TTWK000522063,GINTWK0002203280069,Counted,14365182464_97216070470,貝蘿塔 多元配方貓食罐頭85g 6罐/多入組 鮪魚雞肉/鮪魚濃湯/鯖魚饗宴 鮮魚 海鮮 現貨 現貨 蝦皮直送:鮪魚濃湯X3+鮪魚雞肉X3,6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:37:03,677882,TW_正暉股份有限公司(Consignment),詳情質檢,,
59,V,103001.0,TTWK000529043,33,10225965333_36923704812,6.0,10225965333,TTWK000529043,GINTWK0002203280076,Counted,10225965333_36923704812,iFit 微卡 蒟蒻拌麵 六種口味任選 (每袋3份入) 低卡輕食 即拆即食 低碳減醣飲食 蝦皮直送 (部分即期):四川麻辣(每袋3份入),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-28 10:40:05,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情質檢,,
60,V,103001.0,TTWK000522059,20,14002159320_113996220757,12.0,14002159320,TTWK000522059,GINTWK0002203280064,Counted,14002159320_113996220757,日本甘樂 Kanro Pure鮮果實軟糖 葡萄/白葡萄/檸檬 盒裝6入 多入組 軟糖 限時贈珍藏罐 蝦皮直送 現貨:葡萄(6入)&贈珍藏罐,12.0,正常,12.0,NO,sp2948@shopee.com,2022-03-28 10:40:03,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
61,V,103001.0,TTWK000522064,33,10225965333_101418551262,12.0,10225965333,TTWK000522064,GINTWK0002203280075,Counted,10225965333_101418551262,iFit 微卡 蒟蒻拌麵 六種口味任選 (每袋3份入) 低卡輕食 即拆即食 低碳減醣飲食 蝦皮直送 (部分即期):薑香麻油 (每袋3份入),12.0,正常,12.0,NO,sp3341@shopee.com,2022-03-28 10:43:55,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情質檢,,
62,V,103001.0,TTWK000492839,42,11125951442_56923539182,42.0,11125951442,TTWK000492839,GINTWK0002203280065,Counting,11125951442_56923539182,明治 日本 meiji 夾餡巧克力 盒裝26入 現貨 蝦皮直送:代可可脂黑巧克力,0.0,正常,0.0,NO,sp2948@shopee.com,2022-03-28 10:41:31,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數,
63,V,103001.0,TTWK000522065,33,10225965333_101418551261,12.0,10225965333,TTWK000522065,GINTWK0002203280074,Counted,10225965333_101418551261,iFit 微卡 蒟蒻拌麵 六種口味任選 (每袋3份入) 低卡輕食 即拆即食 低碳減醣飲食 蝦皮直送 (部分即期):香菇沙茶 (每袋3份入),12.0,正常,12.0,NO,sp3341@shopee.com,2022-03-28 10:45:54,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情質檢,,
64,V,103001.0,TTWK000529044,03,10725898003_27217012165,6.0,10725898003,TTWK000529044,GINTWK0002203280082,Counting,10725898003_27217012165,iFit 㵟卡糙米粥 (每盒5包入) 5分鐘溫暖上桌 一碗不到170大卡 現貨 蝦皮直送:筍香冬菇(五辛),0.0,正常,0.0,NO,sp2948@shopee.com,2022-03-28 10:51:50,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情計數,,
