,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
10,V,42525,TTWK000529789,81,11325973281_36923815891,4.0,11325973281,TTWK000529789,GINTWK0002203310035,Checked,11325973281_36923815891,韓國Paldo八道 高麗湯麵(海鮮麵/泡菜麵/牛骨湯麵) 韓國泡麵 現貨 蝦皮直送:泡菜味 (120g*5包),4.0,正常,4.0,NO,sp99037@shopee.com,2022-03-31 10:00:16,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
11,V,42525,TTWK000529796,68,10425895968_27216968646,24.0,10425895968,TTWK000529796,GINTWK0002203310050,Counted,10425895968_27216968646,台灣土豆王 椒麻花生(135g) 椒麻香氣搭配花生酥脆 絕妙好滋味 蝦皮直送 現貨:椒麻花生,24.0,正常,24.0,NO,sp3341@shopee.com,2022-03-31 09:58:31,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
12,V,42525,TTWK000530830,69,10425895969_27216968647,40.0,10425895969,TTWK000530830,GINTWK0002203310037,Counted,10425895969_27216968647,韓國八道 Paldo 香辣芝麻濃湯拉麵/極地麻辣鐵板炒麵/三鮮炸醬麵/石鍋海鮮湯麵/火麵(4包/袋) 蝦皮直送 現貨:三鮮炸醬麵(4包/袋),40.0,正常,40.0,NO,sp99029@shopee.com,2022-03-31 09:58:21,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
13,V,42525,TTWK000493065,81,11325973281_36923815889,32.0,11325973281,TTWK000493065,GINTWK0002203310046,Counted,11325973281_36923815889,韓國Paldo八道 高麗湯麵(海鮮麵/泡菜麵/牛骨湯麵) 韓國泡麵 現貨 蝦皮直送:牛骨湯麵 (102g*5包),32.0,正常,32.0,NO,sp2949@shopee.com,2022-03-31 09:57:38,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
14,V,42525,TTWK000529788,40,14530248740_96458598616,20.0,14530248740,TTWK000529788,GINTWK0002203310031,Scanning,14530248740_96458598616,韓國 LG 喜馬拉雅粉晶鹽牙膏 公司貨 冰澈薄荷 花香薄荷 天山雪蓮 285g 2入 蝦皮直送 現貨:冰澈薄荷285gX2,20.0,正常,20.0,NO,sp2907@shopee.com,2022-03-31 09:55:09,2379450.0,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
15,V,42525,TTWK000530826,52,11236671352_57081325165,10.0,11236671352,TTWK000530826,GINTWK0002203310093,Counted,11236671352_57081325165,戰神 MARS 低脂乳清蛋白 聯名款1kg (袋裝/內附勺匙) 蝦皮直送 現貨:經典奶茶,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-31 09:53:19,777958.0,TW_創欣實業有限公司(Consignment),詳情質檢,詳情質檢,
16,V,42525,TTWK000530824,25,13655808625_58003430701,12.0,13655808625,TTWK000530824,GINTWK0002203310024,Checked,13655808625_58003430701,Tyrrell's泰勒思 英國洋芋片150g 洋芋片 英國零食 蝦皮直送 現貨 (部分即期):甜椒及紅辣椒,12.0,正常,12.0,NO,sp99081@shopee.com,2022-03-31 09:52:57,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
17,V,42525,TTWK000530821,02,10625950702_111418147433,48.0,10625950702,TTWK000530821,GINTWK0002203310027,Checked,10625950702_111418147433,日本 日清 Nissin 咚兵衛烏龍麵 泡麵 現貨 蝦皮直送,48.0,正常,48.0,NO,sp99081@shopee.com,2022-03-31 09:51:56,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
18,V,42525,TTWK000530822,10,13951962010_95897914599,36.0,13951962010,TTWK000530822,GINTWK0002203310026,Checked,13951962010_95897914599,日本日清品牌 Irvins鹹蛋味速食麵 撈麵 碗麵 鹹蛋味速食麵 100g 蝦皮直送 現貨:鹹蛋味速食麵100g,36.0,正常,36.0,NO,sp99081@shopee.com,2022-03-31 09:51:16,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
19,V,42525,TTWK000529791,17,10225963317_84170832088,16.0,10225963317,TTWK000529791,GINTWK0002203310036,Counted,10225963317_84170832088,韓國Paldo 男子麵/極地麻辣湯麵/韓國乾拌麵/起司拉麵 韓國泡麵 拉麵 現貨 蝦皮直送:起司拉麵(4包/袋),16.0,正常,16.0,NO,sp99029@shopee.com,2022-03-31 09:50:55,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
20,V,42525,TTWK000530823,25,13655808625_122629441371,16.0,13655808625,TTWK000530823,GINTWK0002203310022,Checked,13655808625_122629441371,Tyrrell's泰勒思 英國洋芋片150g 洋芋片 英國零食 蝦皮直送 現貨 (部分即期):松露海鹽,16.0,正常,16.0,NO,sp99081@shopee.com,2022-03-31 09:50:42,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
21,V,42525,TTWK000493064,00,10325836800_94168056803,60.0,10325836800,TTWK000493064,GINTWK0002203310021,Checked,10325836800_94168056803,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:XO醬海鮮味(70g/杯),60.0,正常,60.0,NO,sp99081@shopee.com,2022-03-31 09:48:54,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
22,V,42525,TTWK000529786,00,10325836800_94168056803,180.0,10325836800,TTWK000529786,GINTWK0002203310021,Checked,10325836800_94168056803,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:XO醬海鮮味(70g/杯),180.0,正常,180.0,NO,sp99081@shopee.com,2022-03-31 09:48:38,677882.0,TW_正暉股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
23,V,42525,TTWK000499123,66,11325893866_111416607102,1.0,11325893866,TTWK000499123,GINTWK0002203310120,Scanning,11325893866_111416607102,果果堅果 高蛋白威化餅 (10入/盒) 高蛋白零食 能量棒 營養棒 蛋白棒 乳清蛋白棒 蝦皮直送 現貨:巧克力口味,1.0,正常,1.0,NO,sp99078@shopee.com,2022-03-31 10:16:00,774040.0,TW_果果堅果企業社(Consignment),詳情入庫驗收,,
24,V,42525,TTWK000530841,28,14346474628_142184966103,5.0,14346474628,TTWK000530841,GINTWK0002203310126,Counting,14346474628_142184966103,[戰神 MARS] 水解乳清蛋白 奶茶三兄弟 蝦皮直送 現貨:奶茶三兄弟,5.0,正常,0.0,NO,sp99075@shopee.com,2022-03-31 10:14:26,777958.0,TW_創欣實業有限公司(Consignment),詳情計數,詳情計數,
25,V,42525,TTWK000529795,06,9889542606_84170879033,70.0,9889542606,TTWK000529795,GINTWK0002203310047,Counted,9889542606_84170879033,韓國KORMOSA 湯麵 (龍蝦海鮮/辣牛肉/泡菜火鍋/人篸雞湯/蔬菜/黃金咖哩)(4包/袋) 現貨 蝦皮直送:龍蝦海鮮湯麵(4包/袋),70.0,正常,70.0,NO,sp2949@shopee.com,2022-03-31 10:14:13,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
26,V,42525,TTWK000529800,76,11925894876_56923009772,32.0,11925894876,TTWK000529800,GINTWK0002203310111,Counted,11925894876_56923009772,韓國 農心 浣熊炸醬烏龍麵4入 炸醬與海鮮的絕妙滋味 蝦皮直送 現貨:浣熊炸醬烏龍麵4入,32.0,正常,32.0,NO,sp0386@shopee.com,2022-03-31 10:13:52,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
27,V,42525,TTWK000493066,06,9889542606_84170879033,20.0,9889542606,TTWK000493066,GINTWK0002203310047,Counted,9889542606_84170879033,韓國KORMOSA 湯麵 (龍蝦海鮮/辣牛肉/泡菜火鍋/人篸雞湯/蔬菜/黃金咖哩)(4包/袋) 現貨 蝦皮直送:龍蝦海鮮湯麵(4包/袋),20.0,正常,20.0,NO,sp2949@shopee.com,2022-03-31 10:13:48,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
28,V,42525,TTWK000530840,39,14546364639_115251328517,5.0,14546364639,TTWK000530840,GINTWK0002203310127,Counted,14546364639_115251328517,戰神 MARS 水解乳清蛋白 經典綜合 現貨 蝦皮直送:經典綜合,5.0,正常,5.0,NO,sp99075@shopee.com,2022-03-31 10:13:46,777958.0,TW_創欣實業有限公司(Consignment),詳情質檢,詳情質檢,
29,V,42525,TTWK000493075,21,10725942121_111417958134,40.0,10725942121,TTWK000493075,GINTWK0002203310067,Counted,10725942121_111417958134,韓國CJ 煎餅粉 500g 韓國道地料理 蔬菜煎餅 海鮮煎餅 現貨 蝦皮直送:煎餅粉,40.0,正常,40.0,NO,sp99081@shopee.com,2022-03-31 10:13:34,921023.0,TW_臺灣伯連行銷有限公司(Consignment),詳情質檢,詳情質檢,
30,V,42525,TTWK000499122,66,11325893866_111416607103,1.0,11325893866,TTWK000499122,GINTWK0002203310131,Checked,11325893866_111416607103,果果堅果 高蛋白威化餅 (10入/盒) 高蛋白零食 能量棒 營養棒 蛋白棒 乳清蛋白棒 蝦皮直送 現貨:芝麻口味,1.0,正常,1.0,NO,sp99078@shopee.com,2022-03-31 10:13:23,774040.0,TW_果果堅果企業社(Consignment),詳情入庫驗收,詳情入庫驗收,
31,V,42525,TTWK000493067,06,9889542606_84170879051,42.0,9889542606,TTWK000493067,GINTWK0002203310048,Counted,9889542606_84170879051,韓國KORMOSA 湯麵 (龍蝦海鮮/辣牛肉/泡菜火鍋/人篸雞湯/蔬菜/黃金咖哩)(4包/袋) 現貨 蝦皮直送:黃金咖哩湯麵(4包/袋),42.0,正常,42.0,NO,sp3341@shopee.com,2022-03-31 10:10:52,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
32,V,42525,TTWK000529799,71,11225946271_111418093203,32.0,11225946271,TTWK000529799,GINTWK0002203310112,Counted,11225946271_111418093203,韓國 ORION 好麗友 巧克力派/蛋黃派 現貨 :蛋黃派276g[滿額折扣] 蝦皮直送:巧克力派360g,32.0,正常,32.0,NO,sp0386@shopee.com,2022-03-31 10:09:57,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
33,V,42525,TTWK000530851,47,11725946547_94170552547,12.0,11725946547,TTWK000530851,GINTWK0002203310084,Counted,11725946547_94170552547,速必效 蟑螂凝膠餌寶 10公克/單支針管 現貨 蝦皮直送:10g,12.0,正常,12.0,NO,sp3341@shopee.com,2022-03-31 10:23:30,744386.0,TW_鉅麟企業股份有限公司(Consignment),詳情質檢,,
34,V,42525,TTWK000530844,86,8189543386_66923818774,60.0,8189543386,TTWK000530844,GINTWK0002203310045,Counting,8189543386_66923818774,韓國 ORION 好麗友 烏龜玉米脆片 烏龜餅 玉米濃湯/麻辣/烤麻糬/海苔/巧克力/松露味 韓國超市必買 蝦皮直送:玉米濃湯80g,60.0,正常,0.0,NO,sp99075@shopee.com,2022-03-31 10:22:57,960013.0,TW_雅客貿易有限公司(Consignment),詳情計數,詳情計數,
35,V,42525,TTWK000530837,40,11625859840_76922586447,16.0,11625859840,TTWK000530837,GINTWK0002203310040,Counted,11625859840_76922586447,紅牛 全脂奶粉2kg 現貨[滿額折扣] 蝦皮直送:(2kg),16.0,正常,16.0,NO,sp99081@shopee.com,2022-03-31 10:22:28,729046.0,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,詳情質檢,
36,V,42525,TTWK000529811,68,10725960168_27217502589,16.0,10725960168,TTWK000529811,GINTWK0002203310044,Counted,10725960168_27217502589,韓國農心 道地韓國味碗麵 (辣牛肉湯味/泡菜味/浣熊炸醬烏龍/辣味浣熊烏龍) 韓國泡麵 現貨 蝦皮直送 (部分即期):浣熊炸醬烏龍碗麵,16.0,正常,16.0,NO,sp99075@shopee.com,2022-03-31 10:22:08,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
37,V,42525,TTWK000529792,71,10425840871_94168052332,118.0,10425840871,TTWK000529792,GINTWK0002203310087,Counted,10425840871_94168052332,Cheetos奇多 隨口脆 玉米脆 28gx12入 雞汁/起司/海苔/玉米濃湯/2倍濃起司 現貨 蝦皮直送 (部分即期):玉米濃湯,118.0,正常,118.0,NO,sp3457@shopee.com,2022-03-31 10:20:37,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
38,V,42525,TTWK000530843,18,13177376218_152503628315,4.0,13177376218,TTWK000530843,GINTWK0002203310043,Counted,13177376218_152503628315,韓國樂天Crunky可可脆棒/雙重脆可可棒 現貨 蝦皮直送:可可脆棒285g,4.0,正常,4.0,NO,sp99075@shopee.com,2022-03-31 10:20:07,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
39,V,42525,TTWK000529801,86,8189543386_87098344988,60.0,8189543386,TTWK000529801,GINTWK0002203310113,Counted,8189543386_87098344988,韓國 ORION 好麗友 烏龜玉米脆片 烏龜餅 玉米濃湯/麻辣/烤麻糬/海苔/巧克力/松露味 韓國超市必買 蝦皮直送:松露味80g,60.0,正常,60.0,NO,sp0386@shopee.com,2022-03-31 10:19:08,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
40,V,42525,TTWK000530849,22,14961926722_115761255485,12.0,14961926722,TTWK000530849,GINTWK0002203310071,Counted,14961926722_115761255485,明治 Meiji HELLO PANDA 貓熊夾心餅乾 巧克力/草莓 50g10入/組、175g超值組 現貨 蝦皮直送:巧克力(175g/單盒),12.0,正常,12.0,NO,sp2949@shopee.com,2022-03-31 10:19:07,677882.0,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
41,V,42525,TTWK000530842,52,11236671352_57081325167,10.0,11236671352,TTWK000530842,GINTWK0002203310125,Counted,11236671352_57081325167,戰神 MARS 低脂乳清蛋白 聯名款1kg (袋裝/內附勺匙) 蝦皮直送 現貨:烏龍奶茶,10.0,正常,10.0,NO,sp99075@shopee.com,2022-03-31 10:18:33,777958.0,TW_創欣實業有限公司(Consignment),詳情質檢,詳情質檢,
42,V,42525,TTWK000529808,95,10425968395_111418746574,20.0,10425968395,TTWK000529808,GINTWK0002203310066,Counted,10425968395_111418746574,韓國CJ bibigo芝麻油 160ml 500ml 韓國傳統芝麻油 現貨 蝦皮直送 蝦皮直送:芝麻油160ml,20.0,正常,20.0,NO,sp99081@shopee.com,2022-03-31 10:16:57,921023.0,TW_臺灣伯連行銷有限公司(Consignment),詳情質檢,詳情質檢,
43,V,42525,TTWK000493069,00,10325836800_101414481873,48.0,10325836800,TTWK000493069,GINTWK0002203310075,Counted,10325836800_101414481873,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:香辣海鮮味(71g/杯),48.0,正常,48.0,NO,sp2907@shopee.com,2022-03-31 10:16:32,677882.0,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
44,V,42525,TTWK000493068,06,9889542606_84170879035,30.0,9889542606,TTWK000493068,GINTWK0002203310061,Counted,9889542606_84170879035,韓國KORMOSA 湯麵 (龍蝦海鮮/辣牛肉/泡菜火鍋/人篸雞湯/蔬菜/黃金咖哩)(4包/袋) 現貨 蝦皮直送:辣牛肉湯麵(4包/袋),30.0,正常,30.0,NO,sp3341@shopee.com,2022-03-31 10:16:30,1165050.0,TW_棠洋國際企業有限公司(Consignment),詳情質檢,詳情質檢,
45,V,42525,TTWK000529798,00,10325836800_101414481873,192.0,10325836800,TTWK000529798,GINTWK0002203310075,Counted,10325836800_101414481873,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:香辣海鮮味(71g/杯),192.0,正常,192.0,NO,sp2907@shopee.com,2022-03-31 10:16:21,677882.0,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢,
46,V,42525,TTWK000493072,96,11825962796_84170822899,60.0,11825962796,TTWK000493072,GINTWK0002203310055,Counted,11825962796_84170822899,多力多滋 Flavor Shots迷你脆 玉米片 54gX4包 現貨 蝦皮直送:超濃起司,60.0,正常,60.0,NO,sp99073@shopee.com,2022-03-31 10:16:00,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
47,V,42525,TTWK000529817,27,10025951127_94170570294,100.0,10025951127,TTWK000529817,GINTWK0002203310073,Counted,10025951127_94170570294,7D 菲律賓宿霧芒果乾200g 現貨 蝦皮直送:200g,100.0,正常,100.0,NO,sp2949@shopee.com,2022-03-31 10:37:41,677882.0,TW_正暉股份有限公司(Consignment),詳情質檢,,
48,V,42525,TTWK000530846,40,11725904440_66923103549,12.0,11725904440,TTWK000530846,GINTWK0002203310042,Counting,11725904440_66923103549,韓國Gemez Enaak 韓式小雞麵 盒裝-雞汁味/辣味 韓國熱銷 超夯零食 人氣團購 現貨 蝦皮直送 (部分即期):辣味,12.0,正常,0.0,NO,sp99075@shopee.com,2022-03-31 10:36:38,960013.0,TW_雅客貿易有限公司(Consignment),詳情計數,詳情計數,
49,V,42525,TTWK000530845,86,8189543386_66923818776,12.0,8189543386,TTWK000530845,GINTWK0002203310041,Counted,8189543386_66923818776,韓國 ORION 好麗友 烏龜玉米脆片 烏龜餅 玉米濃湯/麻辣/烤麻糬/海苔/巧克力/松露味 韓國超市必買 蝦皮直送:烤麻糬風味80g,12.0,正常,12.0,NO,sp99075@shopee.com,2022-03-31 10:35:42,960013.0,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢,
50,V,42525,TTWK000530855,60,9989543560_56923877847,48.0,9989543560,TTWK000530855,GINTWK0002203310078,Counted,9989543560_56923877847,速必效 螞蟻凝膠餌寶 5g 現貨 蝦皮直送:5入+2針+30ml/盒,48.0,正常,48.0,NO,sp3341@shopee.com,2022-03-31 10:35:29,744386.0,TW_鉅麟企業股份有限公司(Consignment),詳情質檢,詳情質檢,
51,V,42525,TTWK000529794,38,11125980538_94171149952,60.0,11125980538,TTWK000529794,GINTWK0002203310086,Counted,11125980538_94171149952,Lay's樂事 樂連連家庭號260g 減鈉 義式香草/減鈉-黑胡椒湖鹽(260g)/蒜香 /原味/雞汁/烤香腸 蝦皮直送:雞汁(260g),60.0,正常,60.0,NO,sp3457@shopee.com,2022-03-31 10:35:10,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
52,V,42525,TTWK000530834,40,14530248740_96458598617,50.0,14530248740,TTWK000530834,GINTWK0002203310057,Counted,14530248740_96458598617,韓國 LG 喜馬拉雅粉晶鹽牙膏 公司貨 冰澈薄荷 花香薄荷 天山雪蓮 285g 2入 蝦皮直送 現貨:花香薄荷285gX2,50.0,正常,50.0,NO,sp0386@shopee.com,2022-03-31 10:33:31,2379450.0,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢,
53,V,42525,TTWK000529821,70,10725980770_66923825290,24.0,10725980770,TTWK000529821,GINTWK0002203310051,Counted,10725980770_66923825290,RED COW紅牛 全脂/巧克力/果汁/香蕉/草莓 奶粉隨手包 40g(12入) 現貨 蝦皮直送:全脂,24.0,正常,24.0,NO,sp99081@shopee.com,2022-03-31 10:33:23,729046.0,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,詳情質檢,
54,V,42525,TTWK000529807,71,10425840871_94168052329,90.0,10425840871,TTWK000529807,GINTWK0002203310137,Counted,10425840871_94168052329,Cheetos奇多 隨口脆 玉米脆 28gx12入 雞汁/起司/海苔/玉米濃湯/2倍濃起司 現貨 蝦皮直送 (部分即期):家常起司,90.0,正常,90.0,NO,sp99073@shopee.com,2022-03-31 10:32:52,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
55,V,42525,TTWK000493073,71,10425840871_94168052329,30.0,10425840871,TTWK000493073,GINTWK0002203310137,Counted,10425840871_94168052329,Cheetos奇多 隨口脆 玉米脆 28gx12入 雞汁/起司/海苔/玉米濃湯/2倍濃起司 現貨 蝦皮直送 (部分即期):家常起司,30.0,正常,30.0,NO,sp99073@shopee.com,2022-03-31 10:32:36,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
56,V,42525,TTWK000530833,40,14530248740_104780323236,50.0,14530248740,TTWK000530833,GINTWK0002203310056,Counted,14530248740_104780323236,韓國 LG 喜馬拉雅粉晶鹽牙膏 公司貨 冰澈薄荷 花香薄荷 天山雪蓮 285g 2入 蝦皮直送 現貨:天山雪蓮285gX2,50.0,正常,50.0,NO,sp0386@shopee.com,2022-03-31 10:30:37,2379450.0,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢,
57,V,42525,TTWK000529793,38,11125980538_94171149957,60.0,11125980538,TTWK000529793,GINTWK0002203310085,Counted,11125980538_94171149957,Lay's樂事 樂連連家庭號260g 減鈉 義式香草/減鈉-黑胡椒湖鹽(260g)/蒜香 /原味/雞汁/烤香腸 蝦皮直送:減鈉-義式香草湖鹽(260g),60.0,正常,60.0,NO,sp3457@shopee.com,2022-03-31 10:29:03,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
58,V,42525,TTWK000530854,04,9889543604_56923877842,12.0,9889543604,TTWK000530854,GINTWK0002203310081,Counted,9889543604_56923877842,新環淨 驅蟻 快閃液劑 現貨 螞蟻 蝦皮直送:80ml/瓶,12.0,正常,12.0,NO,sp3341@shopee.com,2022-03-31 10:29:02,744386.0,TW_鉅麟企業股份有限公司(Consignment),詳情質檢,詳情質檢,
60,V,42525,TTWK000529805,96,11825962796_84170822900,60.0,11825962796,TTWK000529805,GINTWK0002203310119,Counted,11825962796_84170822900,多力多滋 Flavor Shots迷你脆 玉米片 54gX4包 現貨 蝦皮直送:黃金起司,60.0,正常,60.0,NO,sp99029@shopee.com,2022-03-31 10:28:03,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
61,V,42525,TTWK000530836,71,10425840871_96910501918,56.0,10425840871,TTWK000530836,GINTWK0002203310077,Counted,10425840871_96910501918,Cheetos奇多 隨口脆 玉米脆 28gx12入 雞汁/起司/海苔/玉米濃湯/2倍濃起司 現貨 蝦皮直送 (部分即期):2倍濃起司,56.0,正常,56.0,NO,sp0923@shopee.com,2022-03-31 10:27:33,682098.0,TW_歐得斯有限公司(Consignment),詳情質檢,詳情質檢,
