,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
14,V,42525,TTWK000520916,56,11125225656_94140876265,8.0,11125225656,TTWK000520916,GINTWK0002203070013,Counted,11125225656_94140876265,FILUX 飛力士 短碎狀專業碎紙機 FC-501 (機體一年保固) [原廠] 辦公用品 蝦皮直送,8.0,正常,8.0,NO,sp99081@shopee.com,2022-03-07 08:54:16,749516.0,TW_世慶實業股份有限公司(Consignment),詳情質檢,詳情質檢,
15,V,42525,TTWK000516888,07,11525896207_150849428904,16.0,11525896207,TTWK000516888,GINTWK0002203070044,Counted,11525896207_150849428904,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:D. 環保包-野薑花香-大(156張),16.0,正常,16.0,NO,sp1409@shopee.com,2022-03-07 08:50:26,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
16,V,42525,TTWK000470052,55,11125900555_36923076993,71.0,11125900555,TTWK000470052,GINTWK0002203070018,Counted,11125900555_36923076993,日本Aohata 無蔗糖果醬(125g) 草莓/藍莓/白桃/蘋果/柑橘 日本市佔第一品牌 蝦皮直送 現貨:草莓(無蔗糖)125g,71.0,正常,71.0,NO,sp99075@shopee.com,2022-03-07 09:02:04,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
17,V,42525,TTWK000520914,07,11525896207_104449860356,47.0,11525896207,TTWK000520914,GINTWK0002203070027,Counted,11525896207_104449860356,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:A. 環保包-小蒼蘭香-大(156張),47.0,正常,47.0,NO,sp2907@shopee.com,2022-03-07 08:59:13,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
19,V,42525,TTWK000520913,07,11525896207_104449860359,24.0,11525896207,TTWK000520913,GINTWK0002203070025,Counting,11525896207_104449860359,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:B. 環保包-薰衣草香-中(216張),24.0,正常,0.0,NO,sp0880@shopee.com,2022-03-07 08:56:25,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情計數,詳情計數,
20,V,42525,TTWK000516889,49,11525896149_46923054161,36.0,11525896149,TTWK000516889,GINTWK0002203070041,Counted,11525896149_46923054161,元寶牌 捲筒式清潔袋 垃圾袋 超大 大容量 棉被袋 搬家 收納 94X110cm 蝦皮直送 現貨:黑色30張/94*110cm,36.0,正常,36.0,NO,sp1409@shopee.com,2022-03-07 09:03:18,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,,
22,V,42525,TTWK000520937,12,11225900212_101416691105,24.0,11225900212,TTWK000520937,GINTWK0002203070067,Counted,11225900212_101416691105,冰島 Banga 油漬煙燻鯡魚排/胡椒 170g 蝦皮直送 現貨:油漬煙燻鯡魚排,24.0,正常,24.0,NO,sp1344@shopee.com,2022-03-07 09:08:17,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
23,V,42525,TTWK000470054,14,11225900214_101416691112,48.0,11225900214,TTWK000470054,GINTWK0002203070046,Counted,11225900214_101416691112,英國 Baxters 精選濃湯罐頭400g (蘆筍奶油/龍蝦奶油) 加熱即食 百貨超市熱銷 蝦皮直送 現貨:龍蝦奶油(400g),48.0,正常,48.0,NO,sp99054@shopee.com,2022-03-07 09:14:43,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
24,V,42525,TTWK000516893,60,4797373360_111418965633,70.0,4797373360,TTWK000516893,GINTWK0002203070058,Counted,4797373360_111418965633,日本Tabete 濃鮮高湯x熟成拉麵 極致組合貝柱鹽味/甜蝦味噌/比內地雞醬油/蜜柚鹽味/黑豚豚骨拉麵 蝦皮直送:黑豚豚骨拉麵 (100g/包),70.0,正常,70.0,NO,sp2907@shopee.com,2022-03-07 09:12:48,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
25,V,42525,TTWK000470058,60,4797373360_111418965633,10.0,4797373360,TTWK000470058,GINTWK0002203070058,Counted,4797373360_111418965633,日本Tabete 濃鮮高湯x熟成拉麵 極致組合貝柱鹽味/甜蝦味噌/比內地雞醬油/蜜柚鹽味/黑豚豚骨拉麵 蝦皮直送:黑豚豚骨拉麵 (100g/包),10.0,正常,10.0,NO,sp2907@shopee.com,2022-03-07 09:12:37,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
26,V,42525,TTWK000516886,55,11125900555_36923076991,48.0,11125900555,TTWK000516886,GINTWK0002203070032,Counted,11125900555_36923076991,日本Aohata 無蔗糖果醬(125g) 草莓/藍莓/白桃/蘋果/柑橘 日本市佔第一品牌 蝦皮直送 現貨:蘋果(無蔗糖)125g,48.0,正常,48.0,NO,sp99075@shopee.com,2022-03-07 09:11:30,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
27,V,42525,TTWK000520945,07,11525896207_150849428897,40.0,11525896207,TTWK000520945,GINTWK0002203070037,Counting,11525896207_150849428897,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:C. 環保包-檸檬香-特小(420張),40.0,正常,0.0,NO,sp0880@shopee.com,2022-03-07 09:09:26,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情計數,詳情計數,
28,V,42525,TTWK000520924,55,10825896755_46923056957,48.0,10825896755,TTWK000520924,GINTWK0002203070054,Counted,10825896755_46923056957,日本Aohata 無蔗糖果醬(255g) 草莓/藍莓/白桃/蘋果 日本市佔第一品牌 蝦皮直送 現貨:藍莓 250g,48.0,正常,48.0,NO,sp1225@shopee.com,2022-03-07 09:09:14,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
29,V,42525,TTWK000470055,10,8989538610_76923824256,48.0,8989538610,TTWK000470055,GINTWK0002203070030,Counted,8989538610_76923824256,墨西哥Lacostena 切片辣椒(440g玻璃) 罐頭 現貨 蝦皮直送,48.0,正常,48.0,NO,sp1225@shopee.com,2022-03-07 09:26:21,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
30,V,42525,TTWK000520918,49,10225946349_84170533846,180.0,10225946349,TTWK000520918,GINTWK0002203070019,Counting,10225946349_84170533846,King Oscar奧斯卡國王橄欖油迷你沙丁魚(106g) 罐頭 三明治必備 現貨 蝦皮直送,180.0,正常,0.0,NO,sp99075@shopee.com,2022-03-07 09:24:45,706563.0,TW_駿伸企業有限公司(Consignment),詳情計數,詳情計數,
31,V,42525,TTWK000520946,07,11525896207_104449860358,19.0,11525896207,TTWK000520946,GINTWK0002203070038,Counting,11525896207_104449860358,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:B. 環保包-薰衣草香-小(300張),19.0,正常,0.0,NO,sp0880@shopee.com,2022-03-07 09:23:58,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情計數,詳情計數,
32,V,42525,TTWK000520917,68,10925977068_84171166151,20.0,10925977068,TTWK000520917,GINTWK0002203070016,Counted,10925977068_84171166151,德國冠利 (德式傳統顆粒芥末醬/德式傳統迪戎芥末醬/歐式辣根醬/塔塔醬) 現貨 蝦皮直送 (部分即期):徳式傳統迪戎芥末醬255g F-4,20.0,正常,20.0,NO,sp99075@shopee.com,2022-03-07 09:23:55,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
33,V,42525,TTWK000520935,74,11025980874_46923849464,16.0,11025980874,TTWK000520935,GINTWK0002203070071,Counted,11025980874_46923849464,德國 冠利 千島沙拉醬/義大利沙拉醬/香草沙拉醬/凱薩沙拉醬/優格沙拉醬/義式葡萄醋沙拉醬 蝦皮直送 (部分即期):義大利沙拉醬A-26 250ml,16.0,正常,16.0,NO,sp2907@shopee.com,2022-03-07 09:23:46,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
34,V,42525,TTWK000520944,07,11525896207_104449860354,20.0,11525896207,TTWK000520944,GINTWK0002203070004,Counted,11525896207_104449860354,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:A. 環保包-小蒼蘭香-小(300張),20.0,正常,20.0,NO,sp0923@shopee.com,2022-03-07 09:20:37,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
35,V,42525,TTWK000520934,74,11025980874_46923849468,16.0,11025980874,TTWK000520934,GINTWK0002203070060,Counted,11025980874_46923849468,德國 冠利 千島沙拉醬/義大利沙拉醬/香草沙拉醬/凱薩沙拉醬/優格沙拉醬/義式葡萄醋沙拉醬 蝦皮直送 (部分即期):義式葡萄醋沙拉醬A-3 250ml,16.0,正常,16.0,NO,sp2907@shopee.com,2022-03-07 09:20:31,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
36,V,42525,TTWK000470056,97,10625889397_46922973459,60.0,10625889397,TTWK000470056,GINTWK0002203070048,Counted,10625889397_46922973459,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:草莓果醬(340g),60.0,正常,60.0,NO,sp99081@shopee.com,2022-03-07 09:19:54,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
37,V,42525,TTWK000520938,22,11225900222_56923012878,48.0,11225900222,TTWK000520938,GINTWK0002203070066,Counted,11225900222_56923012878,冰島Banga 沙丁魚罐頭 (油漬/煙燻) 精品超市 單純調味保留鮮甜風味 蝦皮直送 現貨:油漬煙燻沙丁魚100g,48.0,正常,48.0,NO,sp1344@shopee.com,2022-03-07 09:17:57,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
38,V,42525,TTWK000520925,10,11625943310_27217406708,36.0,11625943310,TTWK000520925,GINTWK0002203070029,Counted,11625943310_27217406708,西班牙Ondoliva 奧多利瓦金賞冷壓初榨橄欖油 (500ml/瓶) 現貨 蝦皮直送:冷壓初榨橄欖油,36.0,正常,36.0,NO,sp1225@shopee.com,2022-03-07 09:17:34,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
39,V,42525,TTWK000520933,74,11025980874_46923849466,16.0,11025980874,TTWK000520933,GINTWK0002203070059,Counted,11025980874_46923849466,德國 冠利 千島沙拉醬/義大利沙拉醬/香草沙拉醬/凱薩沙拉醬/優格沙拉醬/義式葡萄醋沙拉醬 蝦皮直送 (部分即期):優格沙拉醬A-11 250ml,16.0,正常,16.0,NO,sp2907@shopee.com,2022-03-07 09:17:09,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
41,V,42525,TTWK000520926,17,10725980817_94171164429,47.0,10725980817,TTWK000520926,GINTWK0002203070051,Counted,10725980817_94171164429,墨西哥 Lacostena 莎莎醬 特辣中辣淡辣 453g 現貨[滿299折50] 蝦皮直送:特辣(453g),47.0,正常,47.0,NO,sp1225@shopee.com,2022-03-07 09:37:54,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
42,V,42525,TTWK000520951,07,11525896207_150849428898,25.0,11525896207,TTWK000520951,GINTWK0002203070003,Counted,11525896207_150849428898,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:C. 環保包-檸檬香-小(300張),25.0,正常,25.0,NO,sp0923@shopee.com,2022-03-07 09:37:43,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
43,V,42525,TTWK000520930,97,10625889397_46922973458,48.0,10625889397,TTWK000520930,GINTWK0002203070049,Counted,10625889397_46922973458,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:水蜜桃果醬(340g),48.0,正常,48.0,NO,sp99081@shopee.com,2022-03-07 09:37:02,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
44,V,42525,TTWK000520947,07,11525896207_104449860357,30.0,11525896207,TTWK000520947,GINTWK0002203070036,Counting,11525896207_104449860357,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:B. 環保包-薰衣草香-特小(420張),30.0,正常,0.0,NO,sp0880@shopee.com,2022-03-07 09:36:17,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情計數,詳情計數,
45,V,42525,TTWK000520939,13,11225900213_101416691107,46.0,11225900213,TTWK000520939,GINTWK0002203070065,Counted,11225900213_101416691107,英國 Baxters 經典濃湯系列 番茄/馬鈴薯/法式洋蔥/蘑菇奶油 400g 蝦皮直送 現貨:番茄(400g/罐),46.0,正常,46.0,NO,sp1344@shopee.com,2022-03-07 09:35:03,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
46,V,42525,TTWK000520950,13,11225900213_101416691109,25.0,11225900213,TTWK000520950,GINTWK0002203070047,Counted,11225900213_101416691109,英國 Baxters 經典濃湯系列 番茄/馬鈴薯/法式洋蔥/蘑菇奶油 400g 蝦皮直送 現貨:法式洋蔥(400g/罐),25.0,正常,25.0,NO,sp99054@shopee.com,2022-03-07 09:34:24,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
50,V,42525,TTWK000520936,95,11225967395_94170939013,48.0,11225967395,TTWK000520936,GINTWK0002203070072,Counted,11225967395_94170939013,法國St.Michel 奶油餅/海鹽/焦糖/可可風味/焦糖甜心酥/酥餅/椰子 法國百年知名品牌 蝦皮直送:奶油餅,48.0,正常,48.0,NO,sp2907@shopee.com,2022-03-07 09:32:03,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
51,V,42525,TTWK000520943,07,11525896207_122974489267,40.0,11525896207,TTWK000520943,GINTWK0002203070005,Counted,11525896207_122974489267,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:E. 環保包-香茅草本-大(156張),40.0,正常,40.0,NO,sp0923@shopee.com,2022-03-07 09:29:25,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
52,V,42525,TTWK000520929,97,10625889397_46922973460,48.0,10625889397,TTWK000520929,GINTWK0002203070050,Counted,10625889397_46922973460,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:檸檬果醬(340g),48.0,正常,48.0,NO,sp99081@shopee.com,2022-03-07 09:27:50,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
53,V,42525,TTWK000520928,17,10725980817_94171164478,24.0,10725980817,TTWK000520928,GINTWK0002203070053,Counted,10725980817_94171164478,墨西哥 Lacostena 莎莎醬 特辣中辣淡辣 453g 現貨[滿299折50] 蝦皮直送:中辣(453g),24.0,正常,24.0,NO,sp1225@shopee.com,2022-03-07 09:49:26,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,,
54,V,42525,TTWK000520940,88,10725980788_84171157889,40.0,10725980788,TTWK000520940,GINTWK0002203070068,Counted,10725980788_84171157889,德國冠利 德式酸黃瓜(370ml) 歐洲第一品牌 不含防腐劑 現貨 蝦皮直送:德式酸黃瓜 E-8,40.0,正常,40.0,NO,sp1344@shopee.com,2022-03-07 09:48:19,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
55,V,42525,TTWK000520953,49,11525948249_111418207337,12.0,11525948249,TTWK000520953,GINTWK0002203070076,Counted,11525948249_111418207337,UCC 濾掛式咖啡-炭燒/經典風味/法式深焙 (8gx12入)短效品 蝦皮直送:炭燒風味,12.0,正常,12.0,NO,sp99054@shopee.com,2022-03-07 09:47:29,709378.0,TW_優仕咖啡股份有限公司(Consignment),詳情質檢,詳情質檢,
56,V,42525,TTWK000520931,97,10625889397_46922992100,36.0,10625889397,TTWK000520931,GINTWK0002203070061,Counted,10625889397_46922992100,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:無花果果醬(340g),36.0,正常,36.0,NO,sp99081@shopee.com,2022-03-07 09:45:33,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
57,V,42525,TTWK000520955,20,11825863420_66922580578,48.0,11825863420,TTWK000520955,GINTWK0002203070056,Counted,11825863420_66922580578,義大利Dalla 造型義大利麵 (泰迪熊/動物園/字母/愛心/汽車/海洋/太空世界) 現貨 蝦皮直送 (部分即期):泰迪熊麵 250g,48.0,正常,48.0,NO,sp2907@shopee.com,2022-03-07 09:44:58,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
58,V,42525,TTWK000520927,17,10725980817_94171164479,24.0,10725980817,TTWK000520927,GINTWK0002203070052,Counted,10725980817_94171164479,墨西哥 Lacostena 莎莎醬 特辣中辣淡辣 453g 現貨[滿299折50] 蝦皮直送:淡辣(453g),24.0,正常,24.0,NO,sp1225@shopee.com,2022-03-07 09:44:42,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
59,V,42525,TTWK000520952,49,11525948249_111418207339,12.0,11525948249,TTWK000520952,GINTWK0002203070077,Counted,11525948249_111418207339,UCC 濾掛式咖啡-炭燒/經典風味/法式深焙 (8gx12入)短效品 蝦皮直送:法式深焙,12.0,正常,12.0,NO,sp99054@shopee.com,2022-03-07 09:44:32,709378.0,TW_優仕咖啡股份有限公司(Consignment),詳情質檢,詳情質檢,
60,V,42525,TTWK000516897,07,11525896207_104449860353,90.0,11525896207,TTWK000516897,GINTWK0002203070035,Counted,11525896207_104449860353,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:A. 環保包-小蒼蘭香-特小(420張),90.0,正常,90.0,NO,sp1409@shopee.com,2022-03-07 09:44:31,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
61,V,42525,TTWK000520948,07,11525896207_104449860353,10.0,11525896207,TTWK000520948,GINTWK0002203070035,Counted,11525896207_104449860353,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:A. 環保包-小蒼蘭香-特小(420張),10.0,正常,10.0,NO,sp1409@shopee.com,2022-03-07 09:44:01,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
62,V,42525,TTWK000516896,07,11525896207_122974489266,8.0,11525896207,TTWK000516896,GINTWK0002203070002,Counted,11525896207_122974489266,元寶牌 歐洲香氛清潔袋 台灣製 強化封底 可分解 環保垃圾袋 特小/小/中/大 蝦皮直送 現貨:E. 環保包-香茅草本-中(216張),8.0,正常,8.0,NO,sp0923@shopee.com,2022-03-07 09:38:51,1389086.0,TW_華永生物科技股份有限公司(Consignment),詳情質檢,詳情質檢,
64,V,42525,TTWK000470053,97,10625889397_46922973456,36.0,10625889397,TTWK000470053,GINTWK0002203070031,Checked,10625889397_46922973456,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:無籽覆盆子果醬(340g),36.0,正常,36.0,NO,sp0923@shopee.com,2022-03-07 10:06:06,706563.0,TW_駿伸企業有限公司(Consignment),詳情入庫驗收,,
65,V,42525,TTWK000516891,97,10625889397_46922992103,24.0,10625889397,TTWK000516891,GINTWK0002203070063,Counted,10625889397_46922992103,Tiptree 英國經典果醬(柑橘/檸檬/杏桃/黑醋栗/黑櫻桃/草莓/無花果/覆盆子/藍莓) 蝦皮直送 現貨:黑醋栗果醬(340g),24.0,正常,24.0,NO,sp99081@shopee.com,2022-03-07 10:04:37,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
66,V,42525,TTWK000520919,55,11125900555_36923076989,48.0,11125900555,TTWK000520919,GINTWK0002203070020,Checked,11125900555_36923076989,日本Aohata 無蔗糖果醬(125g) 草莓/藍莓/白桃/蘋果/柑橘 日本市佔第一品牌 蝦皮直送 現貨:柑橘(無蔗糖)125g,48.0,正常,48.0,NO,sp0923@shopee.com,2022-03-07 10:03:35,706563.0,TW_駿伸企業有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,
67,V,42525,TTWK000498752,13,11225900213_101416691109,16.0,11225900213,TTWK000498752,GINTWK0002203070047,Checked,11225900213_101416691109,英國 Baxters 經典濃湯系列 番茄/馬鈴薯/法式洋蔥/蘑菇奶油 400g 蝦皮直送 現貨:法式洋蔥(400g/罐),16.0,Exception,16.0,NO,sp2688@shopee.com,2022-03-07 10:00:24,706563.0,TW_駿伸企業有限公司(Consignment),詳情,詳情,
68,V,42525,TTWK000516894,20,11525959820_46923683114,24.0,11525959820,TTWK000516894,GINTWK0002203070055,Counted,11525959820_46923683114,茱莉詩比利時薄餅 蘋果/覆盆子/柑橘/杏仁/奶油薄脆餅/奶油鬆餅/脆餅-肉桂/雙享奶油餅蝦皮直送:奶油薄脆餅,24.0,正常,24.0,NO,sp2907@shopee.com,2022-03-07 10:00:03,706563.0,TW_駿伸企業有限公司(Consignment),詳情質檢,詳情質檢,
69,V,42525,TTWK000520958,67,7597371867_66923799026,12.0,7597371867,TTWK000520958,GINTWK0002203070074,Counted,7597371867_66923799026,UCC 經典曼巴/炭燒風味咖啡豆 454g/袋 熱銷曼巴款 獨特煙燻香氣 現貨 蝦皮直送:經典曼巴,12.0,正常,12.0,NO,sp99054@shopee.com,2022-03-07 09:59:47,709378.0,TW_優仕咖啡股份有限公司(Consignment),詳情質檢,詳情質檢,
